transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code
46437484316,270569,2011-10-29,4,2,1,1290,135.45,1425.45,MBR,Footwear,Kids,19-11-1985,M,6
79340093532,269034,2011-10-29,11,6,4,553,232.26,2444.26,MBR,Home and kitchen,Bath,16-12-1972,M,10
82496622807,269330,2011-10-29,10,6,2,347,72.87,766.87,MBR,Home and kitchen,Kitchen,04-01-1979,M,7
80969148050,270145,2011-10-29,5,3,5,492,258.3,2718.3,MBR,Electronics,Computers,21-06-1984,M,9
31873180303,271448,2011-10-30,1,4,1,1463,153.615,1616.615,MBR,Bags,Men,12-04-1973,M,4
58622514216,269965,2011-11-02,11,6,5,94,49.35,519.35,MBR,Home and kitchen,Bath,09-08-1977,M,3
10776911444,274703,2011-11-02,10,5,5,1395,732.375,7707.375,MBR,Books,Non-Fiction,29-01-1978,M,2
22766509250,272133,2011-11-03,3,1,4,-77,32.34,340.34,MBR,Clothing,Kids,10-04-1991,M,4
35710053851,271863,2011-11-03,10,3,1,-1438,150.99,1588.99,MBR,Electronics,Audio and video,19-08-1971,M,1
77311460812,273034,2011-11-04,3,1,1,988,103.74,1091.74,MBR,Clothing,Kids,14-08-1979,M,3
9705083440,273445,2011-11-04,1,1,2,247,51.87,545.87,MBR,Clothing,Women,18-07-1971,M,2
81596790456,274627,2011-11-05,11,5,4,925,388.5,4088.5,MBR,Books,Children,24-06-1985,M,7
27810158408,273929,2011-11-06,6,5,1,149,15.645,164.645,MBR,Books,DIY,28-10-1970,M,5
80796835946,269441,2011-11-07,1,1,2,-414,86.94,914.94,MBR,Clothing,Women,06-12-1978,M,2
66019752585,274451,2011-11-07,3,1,4,214,89.88,945.88,MBR,Clothing,Kids,05-05-1982,M,7
3007687199,271116,2011-11-07,11,5,4,-552,231.84,2439.84,MBR,Books,Children,04-01-1992,M,3
4132508301,271757,2011-11-08,9,3,5,-949,498.225,5243.225,MBR,Electronics,Cameras,28-08-1984,M,7
50646118541,267014,2011-11-08,3,5,3,1373,432.495,4551.495,MBR,Books,Comics,08-05-1978,M,2
95362110406,269348,2011-11-09,4,2,2,511,107.31,1129.31,MBR,Footwear,Kids,10-02-1989,M,9
18946920140,268982,2011-11-09,2,6,5,356,186.9,1966.9,MBR,Home and kitchen,Furnishing,17-03-1974,M,10
47179291145,271181,2011-11-12,4,4,3,1205,379.575,3994.575,MBR,Bags,Women,18-04-1981,M,8
58724500881,271595,2011-11-12,1,1,2,-1031,216.51,2278.51,MBR,Clothing,Women,15-02-1974,M,5
19109792129,269694,2011-11-12,4,3,5,1496,785.4,8265.4,MBR,Electronics,Mobiles,14-03-1992,M,2
39140521706,271766,2011-11-12,7,5,3,-514,161.91,1703.91,MBR,Books,Fiction,13-04-1985,M,8
6874337703,270407,2011-11-12,4,2,3,859,270.585,2847.585,MBR,Footwear,Kids,29-12-1989,M,6
66218831191,272815,2011-11-13,3,2,5,398,208.95,2198.95,MBR,Footwear,Women,09-03-1979,M,4
81656846472,271365,2011-11-13,4,4,3,92,28.98,304.98,MBR,Bags,Women,04-04-1983,M,3
89213481241,272115,2011-11-13,7,5,1,1064,111.72,1175.72,MBR,Books,Fiction,10-05-1982,M,10
25828306604,275017,2011-11-13,3,2,4,945,396.9,4176.9,MBR,Footwear,Women,29-11-1978,M,8
59570924415,270690,2011-11-13,10,5,3,285,89.775,944.775,MBR,Books,Non-Fiction,09-04-1988,M,4
39702670187,271516,2011-11-13,4,2,4,1298,545.16,5737.16,MBR,Footwear,Kids,12-06-1987,M,1
58158777489,272557,2011-11-13,4,3,2,1435,301.35,3171.35,MBR,Electronics,Mobiles,28-02-1979,M,8
25280238729,275073,2011-11-13,5,3,3,859,270.585,2847.585,MBR,Electronics,Computers,26-07-1986,M,7
99809978540,273395,2011-11-14,4,1,5,355,186.375,1961.375,MBR,Clothing,Men,24-05-1978,M,3
58304921042,274072,2011-11-14,10,5,3,986,310.59,3268.59,MBR,Books,Non-Fiction,18-04-1987,M,2
38832590335,271606,2011-11-14,9,3,1,104,10.92,114.92,MBR,Electronics,Cameras,02-12-1987,M,3
35143464562,269233,2011-11-14,12,6,3,1260,396.9,4176.9,MBR,Home and kitchen,Tools,20-12-1981,M,9
85085202235,269925,2011-11-14,5,3,5,709,372.225,3917.225,MBR,Electronics,Computers,07-05-1974,M,5
39702670187,271516,2011-11-15,4,2,4,-1298,545.16,5737.16,MBR,Footwear,Kids,12-06-1987,M,1
9493237607,267296,2011-11-15,3,5,2,987,207.27,2181.27,MBR,Books,Comics,26-09-1975,M,4
64200745315,273897,2011-11-15,1,1,5,457,239.925,2524.925,MBR,Clothing,Women,27-11-1980,M,7
31804440512,272526,2011-11-16,3,1,2,464,97.44,1025.44,MBR,Clothing,Kids,26-09-1985,M,3
97199743948,272555,2011-11-17,9,3,2,863,181.23,1907.23,MBR,Electronics,Cameras,03-05-1970,M,1
85932826966,268735,2011-11-17,1,1,3,1270,400.05,4210.05,MBR,Clothing,Women,05-01-1984,M,10
9532067388,267343,2011-11-18,12,6,3,1064,335.16,3527.16,MBR,Home and kitchen,Tools,12-06-1978,M,9
65844276736,273787,2011-11-18,1,1,5,1409,739.725,7784.725,MBR,Clothing,Women,24-10-1983,M,1
37280279414,268073,2011-11-19,6,5,5,1440,756.0,7956.0,MBR,Books,DIY,11-01-1970,M,1
63826277855,275060,2011-11-19,11,5,3,991,312.165,3285.165,MBR,Books,Children,27-02-1974,M,6
10534157891,267257,2011-11-19,12,5,1,197,20.685,217.685,MBR,Books,Academic,26-12-1972,M,4
43928819165,268745,2011-11-20,1,4,4,261,109.62,1153.62,MBR,Bags,Men,01-01-1987,M,9
99809978540,273395,2011-11-22,4,1,5,-355,186.375,1961.375,MBR,Clothing,Men,24-05-1978,M,3
91322567583,270340,2011-11-22,3,1,3,1065,335.475,3530.475,MBR,Clothing,Kids,03-12-1974,M,8
64200745315,273897,2011-11-22,1,1,5,-457,239.925,2524.925,MBR,Clothing,Women,27-11-1980,M,7
80793545380,269825,2011-11-22,10,3,5,1212,636.3,6696.3,MBR,Electronics,Audio and video,21-08-1970,M,4
25828306604,275017,2011-11-22,3,2,4,-945,396.9,4176.9,MBR,Footwear,Women,29-11-1978,M,8
25105597089,266824,2011-11-23,4,1,2,535,112.35,1182.35,MBR,Clothing,Men,04-06-1973,M,7
30520132742,268981,2011-11-23,2,6,2,1263,265.23,2791.23,MBR,Home and kitchen,Furnishing,11-05-1974,M,7
96726991916,272667,2011-11-23,12,5,4,1298,545.16,5737.16,MBR,Books,Academic,09-10-1981,M,7
78957118391,274101,2011-11-24,3,2,3,1464,461.16,4853.16,MBR,Footwear,Women,01-02-1971,M,1
53445105357,267859,2011-11-24,10,5,4,714,299.88,3155.88,MBR,Books,Non-Fiction,15-07-1979,M,5
49447462366,275184,2011-11-24,1,1,2,111,23.31,245.31,MBR,Clothing,Women,01-11-1976,M,5
21794414894,273237,2011-11-24,1,1,2,1434,301.14,3169.14,MBR,Clothing,Women,26-08-1972,M,3
51576450069,274645,2011-11-24,1,1,3,496,156.24,1644.24,MBR,Clothing,Women,07-02-1979,M,9
88371281928,272772,2011-11-25,10,6,5,1244,653.1,6873.1,MBR,Home and kitchen,Kitchen,12-05-1989,M,5
60964944606,271306,2011-11-25,12,5,1,603,63.315,666.315,MBR,Books,Academic,03-02-1987,M,9
55267177431,274682,2011-11-25,10,5,3,1297,408.555,4299.555,MBR,Books,Non-Fiction,19-09-1970,M,10
46812685955,272286,2011-11-26,12,6,1,223,23.415,246.415,MBR,Home and kitchen,Tools,13-05-1983,M,8
75510508781,271603,2011-11-26,4,1,3,342,107.73,1133.73,MBR,Clothing,Men,24-12-1985,M,3
71775469491,268323,2011-11-27,12,5,4,943,396.06,4168.06,MBR,Books,Academic,17-05-1987,M,8
90390638104,274301,2011-11-27,8,3,3,472,148.68,1564.68,MBR,Electronics,Personal Appliances,14-03-1978,M,5
38803916621,270955,2011-11-27,1,1,3,943,297.045,3126.045,MBR,Clothing,Women,05-05-1973,M,1
20699677139,274894,2011-11-27,11,5,4,1378,578.76,6090.76,MBR,Books,Children,19-11-1989,M,6
30298563656,272883,2011-11-27,3,5,4,905,380.1,4000.1,MBR,Books,Comics,19-02-1970,M,5
30520132742,268981,2011-11-27,2,6,2,-1263,265.23,2791.23,MBR,Home and kitchen,Furnishing,11-05-1974,M,7
13611939582,272187,2011-11-27,1,4,2,530,111.3,1171.3,MBR,Bags,Men,14-05-1975,M,10
97674250140,271055,2011-11-28,1,2,3,374,117.81,1239.81,MBR,Footwear,Men,14-05-1972,M,3
48808684929,274505,2011-11-29,3,2,1,168,17.64,185.64,MBR,Footwear,Women,21-12-1988,M,9
1533073344,273775,2011-11-30,3,1,1,1121,117.705,1238.705,MBR,Clothing,Kids,17-10-1990,M,9
36866482185,272858,2011-11-30,5,3,3,371,116.865,1229.865,MBR,Electronics,Computers,01-11-1990,M,1
96871067311,267748,2011-11-30,10,5,1,680,71.4,751.4,MBR,Books,Non-Fiction,29-05-1981,M,1
74254313561,273032,2011-12-03,3,1,3,1243,391.545,4120.545,MBR,Clothing,Kids,02-12-1980,M,5
1053429698,272152,2011-12-04,10,5,4,562,236.04,2484.04,MBR,Books,Non-Fiction,13-01-1980,M,8
16689230017,271716,2011-12-05,9,3,4,1313,551.46,5803.46,MBR,Electronics,Cameras,04-10-1978,M,9
69959213858,274966,2011-12-05,3,1,5,1406,738.15,7768.15,MBR,Clothing,Kids,12-05-1990,M,8
87748358882,269997,2011-12-05,1,2,2,355,74.55,784.55,MBR,Footwear,Men,13-09-1991,M,8
99366439855,272739,2011-12-06,3,1,4,927,389.34,4097.34,MBR,Clothing,Kids,15-08-1976,M,4
21683693851,270947,2011-12-06,3,5,4,747,313.74,3301.74,MBR,Books,Comics,12-07-1986,M,10
36227656139,269864,2011-12-06,3,5,3,1376,433.44,4561.44,MBR,Books,Comics,14-12-1980,M,5
65066509062,266853,2011-12-06,11,6,2,717,150.57,1584.57,MBR,Home and kitchen,Bath,18-09-1990,M,6
54628156377,275016,2011-12-07,8,3,2,1348,283.08,2979.08,MBR,Electronics,Personal Appliances,10-07-1986,M,8
52722224878,269758,2011-12-07,10,5,2,-882,185.22,1949.22,MBR,Books,Non-Fiction,24-06-1979,M,3
97951637243,275221,2011-12-07,6,5,2,761,159.81,1681.81,MBR,Books,DIY,19-09-1985,M,6
48182588579,272046,2011-12-08,4,4,2,1018,213.78,2249.78,MBR,Bags,Women,20-02-1973,M,5
28995903027,274727,2011-12-08,3,5,1,-189,19.845,208.845,MBR,Books,Comics,28-02-1988,M,2
72223215942,274155,2011-12-09,12,5,1,979,102.795,1081.795,MBR,Books,Academic,13-01-1976,M,9
59174554501,267364,2011-12-10,3,2,5,773,405.825,4270.825,MBR,Footwear,Women,21-10-1980,M,8
30368719521,268765,2011-12-10,11,5,5,-375,196.875,2071.875,MBR,Books,Children,06-02-1987,M,8
20698274580,271162,2011-12-10,8,3,2,844,177.24,1865.24,MBR,Electronics,Personal Appliances,15-03-1981,M,9
47504971222,273506,2011-12-11,9,3,5,846,444.15,4674.15,MBR,Electronics,Cameras,23-12-1971,M,3
92064679993,267775,2011-12-11,1,1,2,482,101.22,1065.22,MBR,Clothing,Women,08-09-1981,M,10
1295194508,267448,2011-12-12,10,5,4,1383,580.86,6112.86,MBR,Books,Non-Fiction,07-07-1977,M,1
78052779543,270105,2011-12-12,9,3,4,136,57.12,601.12,MBR,Electronics,Cameras,04-08-1991,M,5
78032673453,268682,2011-12-12,9,3,3,591,186.165,1959.165,MBR,Electronics,Cameras,17-09-1974,M,8
14618352568,267890,2011-12-13,7,5,2,1495,313.95,3303.95,MBR,Books,Fiction,05-11-1987,M,2
20257356266,267106,2011-12-14,10,5,2,1241,260.61,2742.61,MBR,Books,Non-Fiction,19-03-1983,M,3
90013761110,267774,2011-12-14,10,6,1,1166,122.43,1288.43,MBR,Home and kitchen,Kitchen,08-02-1982,M,4
29525424744,275184,2011-12-15,9,3,4,1209,507.78,5343.78,MBR,Electronics,Cameras,01-11-1976,M,5
3363221347,266939,2011-12-16,2,6,2,860,180.6,1900.6,MBR,Home and kitchen,Furnishing,16-07-1989,M,10
67069323006,273992,2011-12-16,4,2,2,1170,245.7,2585.7,MBR,Footwear,Kids,29-09-1981,M,8
65522054208,273014,2011-12-16,4,2,1,754,79.17,833.17,MBR,Footwear,Kids,02-05-1973,M,4
94687455064,267701,2011-12-18,1,1,1,443,46.515,489.515,MBR,Clothing,Women,18-05-1992,M,2
79236295078,270751,2011-12-18,6,5,1,117,12.285,129.285,MBR,Books,DIY,19-04-1978,M,3
83396059443,271292,2011-12-18,1,2,3,224,70.56,742.56,MBR,Footwear,Men,19-10-1977,M,6
618433640,267414,2011-12-19,3,2,5,1257,659.925,6944.925,MBR,Footwear,Women,17-03-1986,M,9
96260278983,267959,2011-12-19,1,2,3,586,184.59,1942.59,MBR,Footwear,Men,12-10-1970,M,6
87745108465,274761,2011-12-19,9,3,1,365,38.325,403.325,MBR,Electronics,Cameras,04-05-1974,M,8
88424853613,271353,2011-12-19,8,3,1,1386,145.53,1531.53,MBR,Electronics,Personal Appliances,22-08-1990,M,2
4170892941,266852,2011-12-20,8,3,1,412,43.26,455.26,MBR,Electronics,Personal Appliances,15-01-1990,M,5
40482740710,271143,2011-12-20,5,3,2,336,70.56,742.56,MBR,Electronics,Computers,24-08-1985,M,3
26662331164,274215,2011-12-20,1,1,5,694,364.35,3834.35,MBR,Clothing,Women,23-01-1971,M,8
1600638529,268360,2011-12-20,4,4,3,180,56.7,596.7,MBR,Bags,Women,18-10-1990,M,2
3863690928,267550,2011-12-20,10,6,1,755,79.275,834.275,MBR,Home and kitchen,Kitchen,04-09-1987,M,9
4170892941,266852,2011-12-21,8,3,1,-412,43.26,455.26,MBR,Electronics,Personal Appliances,15-01-1990,M,5
47179291145,271181,2011-12-21,4,4,3,-1205,379.575,3994.575,MBR,Bags,Women,18-04-1981,M,8
4170892941,266852,2011-12-21,8,3,1,-412,43.26,455.26,MBR,Electronics,Personal Appliances,15-01-1990,M,5
76317202572,271510,2011-12-21,9,3,5,161,84.525,889.525,MBR,Electronics,Cameras,20-07-1976,M,1
32282745367,274813,2011-12-22,5,3,2,1023,214.83,2260.83,MBR,Electronics,Computers,02-10-1987,M,6
50094634766,271858,2011-12-22,4,4,2,350,73.5,773.5,MBR,Bags,Women,24-10-1977,M,2
34634900156,274834,2011-12-22,3,1,3,1421,447.615,4710.615,MBR,Clothing,Kids,02-04-1970,M,4
618433640,267414,2011-12-22,3,2,5,-1257,659.925,6944.925,MBR,Footwear,Women,17-03-1986,M,9
41426413008,274825,2011-12-22,10,6,2,1140,239.4,2519.4,MBR,Home and kitchen,Kitchen,24-09-1978,M,3
79393849149,272354,2011-12-23,10,6,4,1342,563.64,5931.64,MBR,Home and kitchen,Kitchen,14-08-1980,M,10
21919886726,269691,2011-12-24,3,5,4,310,130.2,1370.2,MBR,Books,Comics,08-05-1974,M,1
4170892941,266852,2011-12-24,8,3,1,-412,43.26,455.26,MBR,Electronics,Personal Appliances,15-01-1990,M,5
35086417483,271543,2011-12-24,3,1,4,1335,560.7,5900.7,MBR,Clothing,Kids,20-12-1973,M,1
2792279614,266888,2011-12-24,12,5,2,1281,269.01,2831.01,MBR,Books,Academic,29-04-1977,M,3
11526785315,269413,2011-12-24,10,3,4,611,256.62,2700.62,MBR,Electronics,Audio and video,06-12-1982,M,8
38264872340,273987,2011-12-24,12,5,3,144,45.36,477.36,MBR,Books,Academic,05-05-1974,M,9
26662331164,274215,2011-12-25,1,1,5,-694,364.35,3834.35,MBR,Clothing,Women,23-01-1971,M,8
51446060679,269849,2011-12-27,1,4,1,104,10.92,114.92,MBR,Bags,Men,02-02-1986,M,8
41837554674,273081,2011-12-28,3,5,5,886,465.15,4895.15,MBR,Books,Comics,05-03-1991,M,1
34758148150,269147,2011-12-28,6,5,2,472,99.12,1043.12,MBR,Books,DIY,13-01-1991,M,10
49557466781,274010,2011-12-28,6,5,4,288,120.96,1272.96,MBR,Books,DIY,06-08-1989,M,9
35086417483,271543,2011-12-29,3,1,4,-1335,560.7,5900.7,MBR,Clothing,Kids,20-12-1973,M,1
82431905183,266902,2011-12-29,3,1,3,927,292.005,3073.005,MBR,Clothing,Kids,28-08-1992,M,7
89206826604,270334,2011-12-29,4,2,3,1489,469.035,4936.035,MBR,Footwear,Kids,07-09-1992,M,4
74233540177,274845,2011-12-29,9,3,2,1233,258.93,2724.93,MBR,Electronics,Cameras,25-07-1987,M,7
35086417483,271543,2011-12-30,3,1,4,-1335,560.7,5900.7,MBR,Clothing,Kids,20-12-1973,M,1
73084652048,270252,2011-12-30,3,2,3,779,245.385,2582.385,MBR,Footwear,Women,02-03-1971,M,5
58308582161,267759,2011-12-30,11,6,5,1080,567.0,5967.0,MBR,Home and kitchen,Bath,29-05-1978,M,7
81271675345,274655,2011-12-31,4,2,1,1265,132.825,1397.825,MBR,Footwear,Kids,03-12-1981,M,9
41901986246,269269,2012-01-01,7,5,2,1122,235.62,2479.62,MBR,Books,Fiction,04-02-1981,M,1
5340622084,274461,2012-01-02,7,5,3,1242,391.23,4117.23,MBR,Books,Fiction,06-03-1979,M,8
57828454888,269483,2012-01-02,1,1,1,524,55.02,579.02,MBR,Clothing,Women,03-10-1986,M,2
80703454401,271894,2012-01-03,12,5,1,1263,132.615,1395.615,MBR,Books,Academic,27-11-1992,M,1
70242570124,272456,2012-01-03,4,1,1,722,75.81,797.81,MBR,Clothing,Men,24-04-1980,M,10
62648974136,267042,2012-01-04,4,4,2,1098,230.58,2426.58,MBR,Bags,Women,23-07-1970,M,8
51333367303,269995,2012-01-04,1,1,3,983,309.645,3258.645,MBR,Clothing,Women,05-07-1984,M,4
85279866930,270480,2012-01-04,2,6,1,1325,139.125,1464.125,MBR,Home and kitchen,Furnishing,15-03-1979,M,5
23113182497,272780,2012-01-04,12,6,2,1443,303.03,3189.03,MBR,Home and kitchen,Tools,04-05-1981,M,10
90653829850,271302,2012-01-05,10,5,3,592,186.48,1962.48,MBR,Books,Non-Fiction,22-05-1987,M,1
45861554604,270386,2012-01-05,9,3,1,868,91.14,959.14,MBR,Electronics,Cameras,02-11-1992,M,2
74509240633,273329,2012-01-05,10,6,1,1034,108.57,1142.57,MBR,Home and kitchen,Kitchen,25-06-1987,M,4
65394407875,267014,2012-01-05,3,5,3,1169,368.235,3875.235,MBR,Books,Comics,08-05-1978,M,2
78980272238,267484,2012-01-06,11,5,5,1118,586.95,6176.95,MBR,Books,Children,16-06-1986,M,7
20200869125,268478,2012-01-06,11,5,1,405,42.525,447.525,MBR,Books,Children,06-03-1982,M,6
65344236308,267480,2012-01-06,7,5,4,1207,506.94,5334.94,MBR,Books,Fiction,11-03-1986,M,3
81703246672,271298,2012-01-07,3,5,4,907,380.94,4008.94,MBR,Books,Comics,01-05-1983,M,5
88333660697,268012,2012-01-07,1,1,3,557,175.455,1846.455,MBR,Clothing,Women,20-08-1984,M,5
30631039123,267084,2012-01-07,2,6,3,1477,465.255,4896.255,MBR,Home and kitchen,Furnishing,27-03-1978,M,1
37679775236,268984,2012-01-08,4,2,2,1080,226.8,2386.8,MBR,Footwear,Kids,09-02-1978,M,2
95932913530,270597,2012-01-09,12,6,1,121,12.705,133.705,MBR,Home and kitchen,Tools,21-02-1981,M,2
57742886097,275251,2012-01-09,9,3,3,96,30.24,318.24,MBR,Electronics,Cameras,14-09-1991,M,4
15036214099,267302,2012-01-10,3,1,1,201,21.105,222.105,MBR,Clothing,Kids,07-12-1981,M,9
10482676506,268012,2012-01-10,7,5,2,995,208.95,2198.95,MBR,Books,Fiction,20-08-1984,M,5
31024838106,271692,2012-01-11,10,3,1,1168,122.64,1290.64,MBR,Electronics,Audio and video,07-03-1970,M,5
73491116973,270998,2012-01-11,10,3,1,522,54.81,576.81,MBR,Electronics,Audio and video,24-04-1985,M,1
77237456563,272450,2012-01-12,6,5,5,205,107.625,1132.625,MBR,Books,DIY,08-05-1986,M,1
96048042976,270770,2012-01-12,1,1,5,-1027,539.175,5674.175,MBR,Clothing,Women,15-03-1971,M,5
74270166261,275086,2012-01-12,10,5,1,473,49.665,522.665,MBR,Books,Non-Fiction,17-04-1975,M,10
79798737628,275048,2012-01-12,3,1,5,1161,609.525,6414.525,MBR,Clothing,Kids,06-06-1987,M,3
92854549710,270718,2012-01-12,4,2,3,581,183.015,1926.015,MBR,Footwear,Kids,27-02-1975,M,5
45919126226,270884,2012-01-13,7,5,5,1115,585.375,6160.375,MBR,Books,Fiction,03-02-1984,M,3
15689798429,273804,2012-01-13,8,3,5,424,222.6,2342.6,MBR,Electronics,Personal Appliances,09-01-1983,M,3
4528194198,267551,2012-01-14,3,1,2,1017,213.57,2247.57,MBR,Clothing,Kids,08-08-1975,M,6
6737266706,273160,2012-01-14,3,1,3,1217,383.355,4034.355,MBR,Clothing,Kids,22-08-1979,M,8
33136456840,273631,2012-01-15,4,1,4,633,265.86,2797.86,MBR,Clothing,Men,09-06-1988,M,9
17046241222,271275,2012-01-15,4,1,3,1290,406.35,4276.35,MBR,Clothing,Men,01-07-1976,M,8
48632430359,267361,2012-01-15,8,3,1,311,32.655,343.655,MBR,Electronics,Personal Appliances,12-04-1987,M,4
73752690835,268512,2012-01-15,10,5,3,669,210.735,2217.735,MBR,Books,Non-Fiction,01-03-1974,M,5
98931106892,271969,2012-01-16,4,2,4,312,131.04,1379.04,MBR,Footwear,Kids,14-03-1974,M,5
15402724278,274461,2012-01-16,3,5,2,430,90.3,950.3,MBR,Books,Comics,06-03-1979,M,8
87905633223,269253,2012-01-17,1,2,4,-490,205.8,2165.8,MBR,Footwear,Men,12-06-1977,M,2
28311886713,270560,2012-01-17,4,2,3,399,125.685,1322.685,MBR,Footwear,Kids,13-05-1986,M,10
62334650384,266821,2012-01-17,3,1,2,200,42.0,442.0,MBR,Clothing,Kids,27-12-1991,M,5
15204131658,273728,2012-01-17,9,3,2,500,105.0,1105.0,MBR,Electronics,Cameras,01-07-1979,M,3
45889242223,273112,2012-01-17,11,6,3,705,222.075,2337.075,MBR,Home and kitchen,Bath,01-06-1984,M,5
10324763744,271168,2012-01-17,10,6,2,1495,313.95,3303.95,MBR,Home and kitchen,Kitchen,25-09-1976,M,4
54207987835,273162,2012-01-18,12,6,5,886,465.15,4895.15,MBR,Home and kitchen,Tools,19-06-1970,M,8
65166771814,274923,2012-01-19,3,2,4,1252,525.84,5533.84,MBR,Footwear,Women,08-09-1987,M,8
45248494255,271047,2012-01-19,1,1,3,909,286.335,3013.335,MBR,Clothing,Women,29-02-1992,M,2
26136102335,270985,2012-01-19,9,3,1,127,13.335,140.335,MBR,Electronics,Cameras,22-04-1985,M,5
6540719417,273181,2012-01-20,11,5,3,1047,329.805,3470.805,MBR,Books,Children,17-04-1991,M,8
384855489,270051,2012-01-21,4,3,3,239,75.285,792.285,MBR,Electronics,Mobiles,07-09-1970,M,8
2185486714,269953,2012-01-21,3,5,5,847,444.675,4679.675,MBR,Books,Comics,01-03-1972,M,8
48088667588,271666,2012-01-23,4,1,4,161,67.62,711.62,MBR,Clothing,Men,10-11-1979,M,4
7355986786,270849,2012-01-23,1,1,3,1139,358.785,3775.785,MBR,Clothing,Women,26-05-1992,M,9
23854319889,274468,2012-01-24,3,5,1,964,101.22,1065.22,MBR,Books,Comics,12-09-1986,M,2
21048461828,268807,2012-01-25,1,2,1,521,54.705,575.705,MBR,Footwear,Men,05-04-1991,M,7
89966485820,270857,2012-01-25,12,5,4,1310,550.2,5790.2,MBR,Books,Academic,04-02-1983,M,4
68242264511,271213,2012-01-26,12,5,2,1099,230.79,2428.79,MBR,Books,Academic,28-08-1976,M,4
55182288585,268166,2012-01-26,12,6,3,916,288.54,3036.54,MBR,Home and kitchen,Tools,05-11-1977,M,5
64376180745,268014,2012-01-27,11,6,3,936,294.84,3102.84,MBR,Home and kitchen,Bath,28-09-1988,M,8
24874541433,274982,2012-01-27,11,5,5,642,337.05,3547.05,MBR,Books,Children,10-05-1974,M,8
49598945476,267783,2012-01-28,4,4,3,563,177.345,1866.345,MBR,Bags,Women,07-04-1979,M,5
38910732597,273850,2012-01-28,4,1,1,610,64.05,674.05,MBR,Clothing,Men,03-04-1977,M,5
62446296347,270633,2012-01-29,4,2,4,1030,432.6,4552.6,MBR,Footwear,Kids,15-12-1990,M,10
30174945875,274318,2012-01-30,5,3,3,178,56.07,590.07,MBR,Electronics,Computers,09-08-1983,M,6
58277929900,273829,2012-01-30,9,3,3,603,189.945,1998.945,MBR,Electronics,Cameras,26-05-1983,M,4
66200085601,268286,2012-01-30,8,3,1,571,59.955,630.955,MBR,Electronics,Personal Appliances,23-08-1974,M,5
78885411937,270562,2012-01-30,10,6,4,1375,577.5,6077.5,MBR,Home and kitchen,Kitchen,08-06-1984,M,6
80123205692,270240,2012-01-30,1,1,5,966,507.15,5337.15,MBR,Clothing,Women,07-12-1988,M,1
99396816841,274279,2012-01-30,8,3,1,1210,127.05,1337.05,MBR,Electronics,Personal Appliances,06-11-1971,M,2
10577817962,268701,2012-01-30,1,1,5,1342,704.55,7414.55,MBR,Clothing,Women,22-02-1978,M,5
77950699650,268027,2012-01-31,4,1,2,1385,290.85,3060.85,MBR,Clothing,Men,19-06-1977,M,4
2092439489,267181,2012-01-31,4,4,1,159,16.695,175.695,MBR,Bags,Women,12-02-1989,M,7
37138402341,271760,2012-01-31,12,5,1,1306,137.13,1443.13,MBR,Books,Academic,06-04-1975,M,9
62407101463,273251,2012-02-01,8,3,4,1111,466.62,4910.62,MBR,Electronics,Personal Appliances,29-11-1979,M,2
53815845348,267220,2012-02-02,4,3,4,1051,441.42,4645.42,MBR,Electronics,Mobiles,23-07-1986,M,8
63658355648,270485,2012-02-03,12,6,1,651,68.355,719.355,MBR,Home and kitchen,Tools,15-12-1987,M,6
95824765297,272929,2012-02-03,6,5,5,558,292.95,3082.95,MBR,Books,DIY,24-12-1974,M,6
59838779074,270170,2012-02-04,10,3,2,-956,200.76,2112.76,MBR,Electronics,Audio and video,17-01-1987,M,3
67959834616,270636,2012-02-05,12,6,4,742,311.64,3279.64,MBR,Home and kitchen,Tools,05-04-1983,M,10
71000427358,269372,2012-02-05,2,6,4,-761,319.62,3363.62,MBR,Home and kitchen,Furnishing,12-08-1980,M,6
71841134322,268906,2012-02-05,6,5,1,-940,98.7,1038.7,MBR,Books,DIY,25-08-1975,M,9
56513839860,271816,2012-02-05,3,5,5,187,98.175,1033.175,MBR,Books,Comics,24-09-1986,M,6
46385401052,273914,2012-02-05,10,6,3,385,121.275,1276.275,MBR,Home and kitchen,Kitchen,08-06-1978,M,10
88412957350,267300,2012-02-06,1,1,1,552,57.96,609.96,MBR,Clothing,Women,12-08-1990,M,3
74140103197,273805,2012-02-06,11,5,5,1382,725.55,7635.55,MBR,Books,Children,16-08-1975,M,10
51934868665,269601,2012-02-06,3,2,4,-89,37.38,393.38,MBR,Footwear,Women,13-08-1992,M,5
66360189155,269267,2012-02-07,11,5,5,884,464.1,4884.1,MBR,Books,Children,16-11-1980,M,7
83856622250,274205,2012-02-07,4,3,1,1238,129.99,1367.99,MBR,Electronics,Mobiles,16-10-1979,M,2
64158949174,274010,2012-02-07,11,6,1,324,34.02,358.02,MBR,Home and kitchen,Bath,06-08-1989,M,9
41565476064,269511,2012-02-07,11,6,2,1034,217.14,2285.14,MBR,Home and kitchen,Bath,17-07-1983,M,5
32765492356,268266,2012-02-08,4,2,5,939,492.975,5187.975,MBR,Footwear,Kids,19-12-1985,M,7
93841600551,272248,2012-02-09,8,3,3,473,148.995,1567.995,MBR,Electronics,Personal Appliances,04-10-1972,M,7
